Id,SalePrice
1461,126633.63549018707
1462,160015.4271804063
1463,179332.43406708215
1464,190104.48340427942
1465,192670.35025995865
1466,170302.90999390092
1467,175464.32059540466
1468,168054.78739964913
1469,184443.15313603618
1470,122557.92176938982
1471,197208.53560615372
1472,98711.43471594065
1473,96826.24988089333
1474,148475.20771813227
1475,120142.35384451952
1476,355177.4559709603
1477,251984.9574817234
1478,288656.57802692254
1479,275628.95798307454
1480,484078.22894951195
1481,325110.43277259567
1482,206553.3400074017
1483,172402.38426652513
1484,165909.0437400343
1485,182959.85721755435
1486,194260.10573630198
1487,332628.4383027059
1488,239786.4792089269
1489,199501.99699463093
1490,225413.60025422176
1491,192952.35865990177
1492,91130.72172160895
1493,183282.78793069354
1494,283204.63610441063
1495,274417.17064665654
1496,234907.1808985605
1497,176399.1552865817
1498,165973.77502972193
1499,162619.23175578404
1500,159607.55434059954
1501,179729.7088463359
1502,150334.4619664833
1503,280756.1392853037
1504,240162.130687479
1505,227309.74223569053
1506,178232.66563365643
1507,242049.25081638934
1508,198782.7452991841
1509,156058.67642312084
1510,147462.94880538504
1511,149130.77153374674
1512,168771.4369643416
1513,138808.5453393312
1514,161220.48568276686
1515,183140.98971801755
1516,156668.67996952342
1517,162021.63232320792
1518,131078.92871126105
1519,218555.01171962364
1520,133833.6136557718
1521,132929.5389008251
1522,169516.3584143034
1523,114514.71927518354
1524,123797.98787153898
1525,124832.61896915131
1526,119238.37622726563
1527,105579.69556981619
1528,138870.84247759555
1529,148744.97926378789
1530,179023.3206212958
1531,112939.5115803092
1532,96320.10107780964
1533,146716.57354808235
1534,121804.50203880623
1535,150112.48056716507
1536,116303.8598161875
1537,68069.24617597282
1538,166036.08277024547
1539,196233.70999467585
1540,97342.71294852115
1541,140219.51995058366
1542,137207.14945798507
1543,207431.9635255167
1544,84143.78146975294
1545,108810.83600828127
1546,131287.68530533506
1547,136644.64768119523
1548,133923.9234194277
1549,115029.44264198618
1550,133674.39456211962
1551,107714.78970132837
1552,138668.86043575182
1553,150413.30069467696
1554,118695.12187356256
1555,166413.6126921033
1556,88132.55446496316
1557,102181.1698055439
1558,94298.49846737956
1559,89693.25609920056
1560,133620.8321038982
1561,134659.76365166527
1562,131098.80937974234
1563,124552.74758932572
1564,160558.5241384761
1565,147005.3468083761
1566,239819.5564029664
1567,73607.74829707456
1568,231169.07169026107
1569,137128.94620006916
1570,139686.5642068308
1571,116920.34222090579
1572,142682.4719751825
1573,231664.05883770343
1574,119588.68835611225
1575,227156.2984627234
1576,242686.06611387618
