Id,SalePrice
1461,125789.64394778328
1462,159214.93470627436
1463,189897.68800283465
1464,194838.7845101672
1465,193113.1537239626
1466,173160.96845617384
1467,176255.19866262542
1468,167910.67611260616
1469,178487.86689249714
1470,125762.1987110927
1471,198489.38938101308
1472,97434.93775540465
1473,95937.23582092888
1474,146688.9012399622
1475,114784.99119470932
1476,364132.1814767387
1477,257933.66503182962
1478,282360.94715203735
1479,271227.75786092685
1480,541365.2438888882
1481,321929.9131129727
1482,205480.8086667942
1483,171302.37806848943
1484,165098.78674365708
1485,180294.84920807005
1486,191957.1632050965
1487,326155.9153675093
1488,234950.74007174288
1489,204590.5133580073
1490,238728.81526760833
1491,193797.71333677994
1492,89248.21252335836
1493,188948.30596436356
1494,281302.7786621472
1495,272790.1842774464
1496,243913.3256405365
1497,175887.72928762413
1498,167098.01744818015
1499,161262.04290376723
1500,160176.01039991807
1501,177027.9703699827
1502,148573.89484436513
1503,287117.90833367704
1504,240343.84748027896
1505,226380.41595629303
1506,180061.7621183974
1507,246731.65916991569
1508,202275.87787298977
1509,160328.02660777533
1510,148459.02771951514
1511,151517.32239495145
1512,165955.08651602032
1513,140144.36676045958
1514,161178.55273176037
1515,186239.55697139195
1516,153333.1286599125
1517,163178.43753104573
1518,128312.09761629696
1519,220323.66621013952
1520,132647.21422466775
1521,133116.11550766096
1522,166748.47910778126
1523,114781.91999744553
1524,123627.80151433694
1525,122876.05634132792
1526,118617.23265602834
1527,106866.05275344157
1528,137197.94576333815
1529,153687.71352609538
1530,173500.05537226016
1531,111975.66827707124
1532,95106.47466798943
1533,144534.0471895065
1534,122166.2581181384
1535,150103.93714549762
1536,114611.93929191632
1537,67603.68062033944
1538,165720.9597572507
1539,193573.3093260419
1540,94186.67249821532
1541,141269.61010463786
1542,140149.17846609568
1543,200133.72557479094
1544,80828.80800385174
1545,111333.70373438702
1546,128532.89503456568
1547,136509.9731331286
1548,136800.45957833808
1549,120407.0605410446
1550,135097.4441848417
1551,103714.9670300136
1552,136677.39741151856
1553,151839.778270549
1554,117550.34523592323
1555,167001.5764420653
1556,87554.73273840136
1557,99124.99898463342
1558,93905.97739367474
1559,83377.2563831792
1560,130023.8785429161
1561,132435.445868598
1562,130783.96808479766
1563,122104.87627900482
1564,163844.6591481926
1565,147870.5373577363
1566,246091.80945333917
1567,68075.58600478907
1568,230901.5954703521
1569,140187.9799593359
1570,137657.675536395
1571,114215.02395493134
1572,144800.71499426977
1573,230576.42965776724
1574,116381.86527898097
1575,223706.47054300312
1576,243771.1623495004
1577,193781.6136232036
1578,143123.6753701715
1579,146151.78345112278
1580,192427.41445294884
1581,159628.2541908332
1582,127892.37493344702
1583,312658.68178723316
1584,225707.73914798215
1585,141372.06267990236
1586,67005.18102538175
1587,100630.27892341942
1588,155578.4042922465
1589,94959.3337463797
1590,133911.422632593
1591,94633.05129684362
1592,121662.17245956452
1593,123189.49791515616
1594,130887.37084749565
